id,artist,song_title,decade,lyrics,alt_lyrics
1281484,Special Ed,Fly M.C.,1980s,i hold the fly microphone in the fly right hand im a real fly guy better yet fly man the title that i hold is the fly emcee why cause im fly yeah thats me you see im flier than a flyer to a hip hop jam i can even fly higher than a plane from panam flew took a flight yes to france in the fall they be cryin when im flyin cause im flier than them all went to france because i was bored so i took a flight over on the fly concorde on arrival i was greeted by the king of france the queen a band playin for the circumstance up came the royal crier he unrolled his scroll and said,i hold fly microphone fly right hand real fly guy better yet fly man title hold fly emcee cause fly me flier flyer hip hop jam fly higher plane panam flew took flight yes france fall cryin flyin cause flier went france was bored took flight fly concorde arrival was greeted king france queen band playin circumstance came royal crier he unrolled his scroll said
15710617,Kool Moe Dee,Knowledge Is King,1980s,i aint goin im gone up up up and away and im on a higher plane with a brain with a flame feel the fire desire the same knowledge and wisdom and understanding possessed by gods transferred to man in a script of a book a scripture that looks like a biblical writing inviting a hook of a song sing along with a strong subliminal message divesting all men from criminal acts of the devil revealed and reveled designed to recline the mind to lower level with no spiritual level read the holy koran or the bible because its liable to be a revival for the weak who seek power itll bring infallible power knowledge is king knowledge who wants some come get it a battle is a test of wits and im witted hard beats a torch and i lit it stop the music alright hit it now that it feels good im heating up i feed off knowledge and cant get enough knowledge is infinite suckers aint into it ignorance is bliss and theyre kin to it party and dance,i aint goin gone up away higher plane brain flame feel fire desire same knowledge wisdom understanding possessed gods transferred man script book scripture looks biblical writing inviting hook song sing along strong subliminal message divesting men criminal acts devil revealed reveled designed recline mind lower level spiritual level read holy koran bible liable revival weak seek power itll bring infallible power knowledge king knowledge wants battle test wits witted hard beats torch lit stop music alright hit feels heating feed off knowledge cant enough knowledge infinite suckers aint ignorance bliss kin party dance
99632701,MC 900 Ft. Jesus feat. DJ Zero,Talking to the Spirits,1980s,bed stay in bed the feeling of your skin locked in my head smoke smoke me broke i dont care im down for what you want day drunk into the night wanna keep you here cause you dry my tears yeah summer loving and fights how it is for us and its all because now if were talking body youve got a perfect one so put it on me swear it wont take you long if you love me right we fuck for life on and on and on now if were talking body youve got a perfect one so put it on me swear it wont take you long if you love me right we fuck for life on and on and on love can be love anything you want ill give it up,bed stay bed feeling skin locked head smoke smoke me broke care down day drunk night wanna keep cause dry tears summer loving fights were talking body youve got perfect me swear wont long love me right fuck life on were talking body youve got perfect me swear wont long love me right fuck life on love love anything ill up
19102181,Beastie Boys,Shadrach (Peanut Butter Wolf remix),1980s,riddle me this my brother can you handle it your style to my style you cant hold a candle to it equinox symmetry and the balance is right smokin and drinkin on a tuesday night its not how you play the game its how you win it i cheat and steal and sin and im a cynic for those about to rock we salute you the dirty thoughts for dirty minds we contribute to i once was lost but now im found the music washes over and youre one with the sound well who shall inherit the earth the meek shall and yo i think im starting to peak now al and then the man upstairs well i hope that he cares if i had a penny for my thoughts id be a millionaire were just three mcs and were on the go shadrach mesach abednago shadrach mesach abednago shadrach mesach abednago shadrach mesach abednago shadrach mesach abednago only twenty four hours in a day only twelve notes well a man can play music for all and not just one people and now were gonna bust with the putney swope sequel,riddle me brother handle style style cant hold candle equinox symmetry balance right smokin drinkin tuesday night play game win cheat steal sin cynic those rock salute dirty thoughts dirty minds contribute once was lost found music washes youre sound shall inherit earth meek shall yo starting peak al man upstairs hope he cares had penny thoughts id millionaire were three mcs were shadrach mesach abednago shadrach mesach abednago shadrach mesach abednago shadrach mesach abednago shadrach mesach abednago twenty four hours day twelve notes man play music people were gonna bust putney swope sequel
1461799,Biz Markie,This Is Something for the Radio,1980s,verse one this is another hit from biz markie dedicated to the radio not he or she be cause its time for them to get recognized this is my version of the nobel peace prize thats why im comin out my face like this far as negativity you never get dissed if it wasnt for you nobody would know thats why this is something for the radiohhhh verse two this rhyme is dedicated to the radio djs that play all the hits on seven days and even on the weekends the djs will be freakin without a doubt because everyone is unique and the way they cut the records and be talkin it sound doo doo extra crazy def on the walkman to all the disc jockeys thats on the go this is something for the radiohhhh biz ad libbing a harmony of for the radio randomly,verse another hit biz markie dedicated radio he she cause recognized version nobel peace prize comin face far negativity never dissed wasnt nobody something radiohhhh verse rhyme dedicated radio djs play hits seven days weekends djs freakin without doubt everyone unique cut records talkin sound doo doo extra crazy def walkman disc jockeys something radiohhhh biz ad libbing harmony radio randomly
9065790,Gucci Crew II,Sally "That Girl" (radio mix),1980s,one two three and i woke up early this morning and i went to the five dime i saw this pretty young lady that was real real fine i tapped her on the shoulder and said ehem excuse me maam she pulled down her pants and said smack these hams woooooo oh sally that girl woooooo oh sally phew that girl so we walked her to her house and she opened up the door it was a heart shaped bed in the middle of the floor she pushed me on the bed and this you can bet in between her legs was real real wet so i grabbed her by her thighs and i moved up truly she jumped off the bed and said dont touch my booty dont touch my booty cause i wont touch you dont touch my booty cause its not the thing to do woooooo oh sally phew that girl woooooo oh sally phew that girl so we bailed out her house just to get something to eat,one three woke early morning went five dime saw pretty young lady was real real fine tapped her shoulder said ehem excuse me maam she pulled down her pants said smack hams woooooo sally girl woooooo sally phew girl walked her her house she opened door was heart shaped bed middle floor she pushed me bed bet between her legs was real real wet grabbed her her thighs moved truly she jumped off bed said touch booty touch booty cause wont touch touch booty cause thing woooooo sally phew girl woooooo sally phew girl bailed her house something eat
2308080,Schoolly D,Don’t Call Me Nigger,1980s,as we all know you just cant believe everything you see and hear can you now if youll excuse me i must be on my way dont call me nigger whitey 2x dont call me nigger nigger whitey 2x the whitey my man you say youre my fan i look into your face and i gots to say damn i feel a lot of pain the money you gain because im black you think its come out of caine ill put you on a level same as the devil,as cant believe everything hear excuse me must call me nigger whitey 2x call me nigger nigger whitey 2x whitey man youre fan face gots damn feel lot pain money gain black caine ill level same devil
1236319,The 2 Live Crew,Cut It Up,1980s,fresh kid ice hey everybody you got to see how a dj should really be; cause when youre at a party and youre ready to jam; all other djs need a helping hand; i know how you feel; its like you wanna die; get with it; give ours a try; hes always on a pedestal above the rest; no shame to his game cause he gives his best; so when hes at a party the music never stops; cause mr mixx is here to cut it up [mixx scratches] brother marquis i must give credit where credit is due; and at the same time make known to you; because when you see is when you will believe; that there is not another dj with cuts like these;,fresh kid ice hey everybody got dj should really be; cause youre party youre ready jam; djs need helping hand; feel; wanna die; it; ours try; hes always pedestal above rest; shame his game cause he gives his best; hes party music never stops; cause mr mixx cut [mixx scratches] brother marquis must credit where credit due; same known you; believe; another dj cuts these;
1228410,The D.O.C.,Beautiful but Deadly,1980s,ayo stan dre layed the tracks im laying the vocals we need some guitar that rocks know what im saying so um lets do this shes a rich girl but not the ordinary extraordinary a little too much to carry possessed by a demon on a mission no man alive can refuse her proposition >from this fantasy but to me she was more than a bad dream she was a nightmare for man took her sex appeal and she taunted twisted the brother until he did just what she wanted direguard the laws of the other man sacrificing the plight of the brother man im not the type to let a woman make me weary but to resist hed have to be a fairy nothing that a brother wouldnt want to indulge in drives a porche and her purse is bulging,ayo stan dre layed tracks laying vocals need guitar rocks saying um lets shes rich girl ordinary extraordinary little too much carry possessed demon mission man alive refuse her proposition >from fantasy me she was more bad dream she was nightmare man took her sex appeal she taunted twisted brother he did she wanted direguard laws man sacrificing plight brother man type woman me weary resist hed fairy nothing brother wouldnt indulge drives porche her purse bulging
30427325,Hieroglyphics,See Delight,1980s,im about as swift as lightning greased and im cold like sub zero feel the deep freeze we the ones that make you feel right you need to open up your eyes and see delight im at ease when im next to my keys not the narcotic the ensoniq asr x is my symphonic weapon stepping to these creations is like attempting to scale the appalachian mountains its damn near impossible without rigid preparation and lots of pull delight profound lyrics spit into mics irresistible to bite on stage the instrumental incites the freestyle fake mcs bust written raps pupils dilatin agonizing forgetting raps while im shining intensely reflecting off the hieroglyphic shield for real reinventing hip hop open up your eyes and see delight you better open up your eyes and see delight it go cancer the crab is my zodiac sign fl is the crew ima let my light shine we multi faceted feel good pharmacist at this,im swift lightning greased cold sub zero feel deep freeze ones feel right need open eyes delight ease next keys narcotic ensoniq asr x symphonic weapon stepping creations attempting scale appalachian mountains damn near impossible without rigid preparation lots pull delight profound lyrics spit mics irresistible bite stage instrumental incites freestyle fake mcs bust written raps pupils dilatin agonizing forgetting raps while shining intensely reflecting off hieroglyphic shield real reinventing hip hop open eyes delight better open eyes delight cancer crab zodiac sign fl crew ima light shine multi faceted feel pharmacist this
1172783,MC Shan,Living in the World of Hip Hop,1980s,hip hop hip hop hip hop hip hip hop there is no implication hip hop is wrong beats tapped out played back in songs consider hip hop as a verbal sport it brings pleasure while expressin one frame of thought those that dont like it then youre psychotic to my point of view hip hop has got it rhymes being written everytime you blink with no vital signs of becoming extinct try to demolish it will not be worth killing all hip hop fans on earth dont try to compare it theres no relative the word to describe hip hop creative once youre at a party youre in hip hops lair to downgrade all how could one dare once upon a time they used to play soul >from there they went to rock n roll rock died down then along came pop now youre livin in the world of hip hop hip hop hip hop hip hop hip hip hop i am the creator of my hip hop style with a level of college understood by child hip hop is being moved on a one way course up and being led by an unseen force you try to hold it down wont be no good the more it gets exposed the more it gets understood its all fantasy yet all realistic often complicated other times simplistic lyrics so sharp they can cut like a knife,hip hop hip hop hip hop hip hip hop implication hip hop wrong beats tapped played songs consider hip hop verbal sport brings pleasure while expressin frame thought those youre psychotic point view hip hop has got rhymes being written everytime blink vital signs becoming extinct try demolish worth killing hip hop fans earth try compare relative word describe hip hop creative once youre party youre hip hops lair downgrade dare once upon used play soul >from went rock n roll rock died down along came pop youre livin world hip hop hip hop hip hop hip hop hip hip hop am creator hip hop style level college understood child hip hop being moved course being led unseen force try hold down wont more gets exposed more gets understood fantasy yet realistic often complicated times simplistic lyrics sharp cut knife
17541268,Boogie Down Productions,Nervous,1980s,krs one by all means necessary written produced directed by blastmaster krs one mixed by dj doc and now its time to get{nerrrrrrrr vous} bdp is in full and total effect im gonna shout out a couple of names were gonna do it like this dj doc manager moe ms melodie icu mcboo {nerrrrrrrr vous} d nice scott larock krs one i think thats me and you know what im down with bdp {nerrrrrrrr vous} so right about this time you should throw your hands up in the air how many people got nikes on if you got your nikes on put your feet up in the air if you dont got nikes on i think you need to keep your feet down cause the party is live{nerrrrrrrr vous} and were in total stereo yaknowhatimsayin,krs means necessary written produced directed blastmaster krs mixed dj doc get{nerrrrrrrr vous} bdp full total effect gonna shout couple names were gonna dj doc manager moe ms melodie icu mcboo {nerrrrrrrr vous} d nice scott larock krs me down bdp {nerrrrrrrr vous} right should throw hands air many people got nikes got nikes feet air got nikes need keep feet down cause party live{nerrrrrrrr vous} were total stereo yaknowhatimsayin
1228416,The D.O.C.,Portrait of a Master Piece,1980s,yea cmon cmon yea cmon lets take a trip but not of the physical sense of direction on a kid whos artistical through a gallery of thoughts of course its dope pay it tough like the name on my rope watch it be weary instead of steppin wit the boys a musical massacre of inadequate noise by the new authority cause of majority of peers who hear will award superiority to those who know you knew now its inevitable i laid the track and its simple unforgettable time had hold me better than gold i sold and in front of a group of soul is a new episode so like see if you can grab a pawn yet another one take it to the everyday like its done the son words connected up to another degree and if an artist who planned it there portrait of a masterpiece its unquestionable nothing exquisite to prohibit you from listening up crisp and clean but i dont mean 7 up i preside ill dippy dope to frantic to panic and just a man on a mission wit something more in the attic,yea cmon cmon yea cmon lets trip physical sense direction kid whos artistical through gallery thoughts course dope pay tough name rope watch weary instead steppin wit boys musical massacre inadequate noise authority cause majority peers hear award superiority those knew inevitable laid track simple unforgettable had hold me better gold sold front group soul episode grab pawn yet another everyday done son words connected another degree artist planned portrait masterpiece unquestionable nothing exquisite prohibit listening crisp clean mean 7 preside ill dippy dope frantic panic man mission wit something more attic
19110431,LL Cool J,My Rhyme Ain't Done,1980s,the president woke and he called the pope the pope climbed to heaven on a golden rope he asked the lord to raise michaelangelo from the dead so he can make a fresh painting of my head then i hung out with a king and a queen and the queen put me down with her polo team the way i scored points all around the clock i had her daughter the princess ridin my jock i knocked the freak off like a crazy retard then i took a little trip into a deck of cards the diamond jack joker and the ace of spades was amazed at greater cut creator on the fade then i played cards with the queen of clubs the queen of hearts with me cold fell in love as for the queen of diamonds she dont like men because you know that a diamond is a girls best friend the double trouble spade was named the deuce and the joker acted stupid so we gave him the news there was 52 cards and i met everyone that story is over but my rhyme aint done then i took a trip to the center of the earth i was kinda scared so e love went first i met these funny little people they called em skeezers so i held on to my wallet like ebeneezer tight leather pants thatll make you grunt two nice soft things right up front the center of the earth aint got no crime just people bodyrockin to the ll rhyme if youre kinda confused to what a skeezer is its just a girl whos on my jock cause im in showbiz there was a whole lotta skeezers i dogged everyone that story is over but my rhyme aint done,the president woke he called pope pope climbed heaven golden rope he asked lord raise michaelangelo dead he fresh painting head hung king queen queen me down her polo team scored points around clock had her daughter princess ridin jock knocked freak off crazy retard took little trip deck cards diamond jack joker ace spades was amazed greater cut creator fade played cards queen clubs queen hearts me cold fell love queen diamonds she men diamond girls best friend double trouble spade was named deuce joker acted stupid gave him news was 52 cards met everyone story rhyme aint done took trip center earth was kinda scared e love went met funny little people called em skeezers held wallet ebeneezer tight leather pants thatll grunt nice soft things right front center earth aint got crime people bodyrockin ll rhyme youre kinda confused skeezer girl whos jock cause showbiz was whole lotta skeezers dogged everyone story rhyme aint done
5453019,Down Low,Hit Me Right,1980s,hit me right – down low down low hit me right – one two one two three come on hit me right were gonna do it all night hit me right were gonna do it all night down low is in effect once more to get you up and hit the dancefloor got i want nothing but pure satisfaction were bouncing tonight thats all that im accing now the timing is right and its on tonight ill be biting a z would that be alright lets say about eight o clock so you and me can hit the spot now its on once again a players life is never at a end my friend set the place for the love in counter all off on the way before weve got to shower you gotta be clean if you know what i mean before we hit the sheets before we hit the scene cause im freaking that ass tonight you gotta be poppa before you hit me right hit me right were gonna do it all night hit me right were gonna do it all night,hit me right – down low down low hit me right – two three hit me right were gonna night hit me right were gonna night down low effect once more hit dancefloor got nothing pure satisfaction were bouncing tonight accing timing right tonight ill biting z alright lets eight o clock me hit spot once again players life never end friend set place love counter off weve got shower gotta clean mean hit sheets hit scene cause freaking ass tonight gotta poppa hit me right hit me right were gonna night hit me right were gonna night
87309473,N.W.A.,Straight Outta Compton - Extended Mix,1980s,you are now about to witness the strength of street knowledge im comin straight outta compton compton when somethin happens in south central los angles nothin happens its just another nigga dead dead dead dead straight outta compton crazy motherfucker named ice cube from the gang called niggaz with attitudes when im called off i got a sawed off squeeze the trigger and bodies are hauled off you too boy if you fuck with me the police are gonna have to come and get me off your ass thats how im going out for the punk motherfuckers thats showing out niggaz start to mumble they want to rumble mix em and cook em in a pot like gumbo going off on a motherfucker like that with a gat thats pointed at your ass so give it up smooth aint no telling when im down for a jack move heres a murder rap to keep ya dancing with a crime record like charles manson ak 47 is the tool dont make me act a motherfucking fool me and you can go toe to toe no maybe im knocking niggaz out the box daily yo weekly monthly and yearly until them dumb motherfuckers see clearly that im down with the capital c p t boy you cant fuck with me so when im in your neighborhood you better duck,you are witness strength street knowledge comin straight outta compton compton somethin happens south central los angles nothin happens another nigga dead dead dead dead straight outta compton crazy motherfucker named ice cube gang called niggaz attitudes called off got sawed off squeeze trigger bodies are hauled off too boy fuck me police are gonna me off ass going punk motherfuckers showing niggaz start mumble rumble mix em cook em pot gumbo going off motherfucker gat pointed ass smooth aint telling down jack move heres murder rap keep ya dancing crime record charles manson ak 47 tool me act motherfucking fool me toe toe maybe knocking niggaz box daily yo weekly monthly yearly dumb motherfuckers clearly down capital c p t boy cant fuck me neighborhood better duck
90334363,DJ Jazzy Jeff & The Fresh Prince,Here We Go Again,1980s,loyal fans and newfound followers whats up yall hello how are you doin out there youre chillin im winnin oh by the way the albums out go get it we went to the studio and then we made a video we didnt make a movie though maybe the next year or so yo i got a message for my fans and friends the last album was def yall and here we go again no applause no applause thank you thank you were back again and were plannin on rockin you ten times harder than any other crew can jeff is like conan im like tarzan in other words wherever we go haha were runnin the show but no seriously its been a while since we dropped one but its out now go buy the album,loyal fans newfound followers whats yall hello are doin youre chillin winnin albums went studio made video didnt movie though maybe next yo got message fans friends last album was def yall again applause applause thank thank were again were plannin rockin ten times harder crew jeff conan tarzan words wherever haha were runnin show seriously been while since dropped buy album
91261544,Heavy D & The Boyz,On The Dance Floor,1980s,aiyyy on the dance floor aiyyy on the dance floor now hit me aiyyy aiyyy aiyyy aiyyy aiyyy get up and cup your feet the beat has just been played i know you like what youre hearin cause you look amazed the reason for the matter that youre standin there gazin the record is for you and heavy d is amazing truthfully speaking i am treating you to a sound youve [] been needing combined with the funk full power of beat originated situated by mc heavy d yah aiyyy on the dance floor aiyyy on the dance floor now hit me motivation is the thought that we put behind this musical scratch combined with rhyme so that you can enjoy and employ yo feet to the beat of a man not a boy,aiyyy dance floor aiyyy dance floor hit me aiyyy aiyyy aiyyy aiyyy aiyyy cup feet beat has been played youre hearin cause amazed reason matter youre standin gazin record heavy d amazing truthfully speaking am treating sound youve [] been needing combined funk full power beat originated situated mc heavy d yah aiyyy dance floor aiyyy dance floor hit me motivation thought behind musical scratch combined rhyme enjoy employ yo feet beat man boy
90334375,DJ Jazzy Jeff & The Fresh Prince,Pump Up The Bass,1980s,in the place to be dj jazzy jeff and yours truly the fresh prince ay jeff do me a favor give em just a lil touch of the bass not a lot just a lil touch jeff word word ay jeff do me a favor man jazz it up now bring it all back yo man now break it down and let me go for mine when i first started out jeff used to come to my house just as soon as school let out he used to come to my crib and you know what we did we bugged out like two little kids word jeff on the wheels and me on the m i c a better combination there could never be so lets go back for old times sake yo jeff what pump up the bass i like my music loud the volume pumpin the kick drum thumpin,in place dj jazzy jeff yours truly fresh prince ay jeff me favor em lil touch bass lot lil touch jeff word word ay jeff me favor man jazz bring yo man break down me mine started jeff used house soon school he used crib did bugged little kids word jeff wheels me m c better combination never lets old times sake yo jeff pump bass music loud volume pumpin kick drum thumpin
18510346,Schoolly D,Same White Bitch (Got You Strung Out on Cane),1980s,white man this record will tell you about the embargo we always get paid white man black is beautifull brown is it yellow is okay but white ain€™t shit no man i€™m not a racist or a fanatic see me on the ave chillin€™ look like automatic my name€™s schoolly school i live in the neighborhood my color is brown i must have been good look at that nigger wants to pull a trigger to hi on caine,white man record tell embargo always paid white man black beautifull brown yellow okay white ain€™t shit man i€™m racist fanatic me ave chillin€™ automatic name€™s schoolly school live neighborhood color brown must been nigger wants pull trigger hi caine
51943735,Boogie Down Productions,The Bridge Is Over (Live),1980s,i say the bridge is over the bridge is over biddy bye bye the bridge is over the bridge is over hey hey the bridge is over the bridge is over biddy bye bye the bridge is over the bridge is over one you see me come in any dance wid de spliff of sensei down with the sound called bdp if you want to join the crew well you must see me ya cant sound like shan or the one marley because shan and marley marl dem a rhymin like they gay pickin up the mic mon dem dont know what to say sayin that hip hop started out in queensbridge sayin lies like that mon you know dem cant live so i tell them again me come to tell them again gwan tell them again me come to tell them agaaain tell them again me come to tell them again gwan,i bridge bridge biddy bye bye bridge bridge hey hey bridge bridge biddy bye bye bridge bridge me dance wid de spliff sensei down sound called bdp join crew must me ya cant sound shan marley shan marley marl dem rhymin gay pickin mic mon dem sayin hip hop started queensbridge sayin lies mon dem cant live tell again me tell again gwan tell again me tell agaaain tell again me tell again gwan
55500330,Big Daddy Kane,Raw [Edit],1980s,here i am r a w a terrorist here to bring trouble to phony mcs i move on and seize i just conquer and stomp another rapper with ease cause im at my apex and others are below nothing but a milliliter im a kilo second to none making mcs run so dont try to step to me cause i aint the one i relieve rappers just like tylenol and they know it so i dont see why you all try to front perpetrating a stunt when you know that ill smoke you up like a blunt im genuine like gucci raw like sushi to stage a rage is what rap did to me to make me want to create chaos and mayhem cold rock a party until the am ill make a muscle grab the mic and hustle while you stand dazed and amazed i bust a little rhyme with authority superiority and captivate the whole crowds majority the rhymes i use definitely amuse better than dynasty or hill street blues im sure to score adored for more without a flaw,here am r w terrorist bring trouble phony mcs move seize conquer stomp another rapper ease cause apex others are below nothing milliliter kilo second none making mcs run try step me cause aint relieve rappers tylenol try front perpetrating stunt ill smoke blunt genuine gucci raw sushi stage rage rap did me me create chaos mayhem cold rock party am ill muscle grab mic hustle while stand dazed amazed bust little rhyme authority superiority captivate whole crowds majority rhymes definitely amuse better dynasty hill street blues sure score adored more without flaw
9065792,Gucci Crew II,Sally "That Girl" (street mix),1980s,one two three and i woke up early this morning and i went to the five dime i saw this pretty young lady that was real real fine i tapped her on the shoulder and said ehem excuse me maam she pulled down her pants and said smack these hams woooooo oh sally that girl woooooo oh sally phew that girl so we walked her to her house and she opened up the door it was a heart shaped bed in the middle of the floor she pushed me on the bed and this you can bet in between her legs was real real wet so i grabbed her by her thighs and i moved up truly she jumped off the bed and said dont touch my booty dont touch my booty cause i wont touch you dont touch my booty cause its not the thing to do woooooo oh sally phew that girl woooooo oh sally phew that girl so we bailed out her house just to get something to eat,one three woke early morning went five dime saw pretty young lady was real real fine tapped her shoulder said ehem excuse me maam she pulled down her pants said smack hams woooooo sally girl woooooo sally phew girl walked her her house she opened door was heart shaped bed middle floor she pushed me bed bet between her legs was real real wet grabbed her her thighs moved truly she jumped off bed said touch booty touch booty cause wont touch touch booty cause thing woooooo sally phew girl woooooo sally phew girl bailed her house something eat
77561578,Def Jef,God Made Me Funky,1980s,one time for your mind hey everybody you know its gots to be funky if ima rhyme to it pick up where the others left off and i do it with so much soul and so much self control im a smooth operator puttin rappers on hold flowin like a stream the rhyme scheme seems to gleam like a flashlight beam but its no dream its a real type thing and its happenin caused by applause and im forced to get rappin im rearrangin the lines so i can change with the times cockin rhymes like nines and blowin minds i glow and shine like a beacon when im speakin skin is light but im not white or puertorican im an african descendant very independent i make my own money§ so dont worry how i spend it rappers follow me but i dont need another shadow hollow mcs dont even think about a battle cause if you got the mic and you aint rockin it right ill grab it and drop the rhyme like a bad habit hey i wouldnt have it any other way so believe a brother when i say god made me funky,one mind hey everybody gots funky ima rhyme pick where others left off much soul much self control smooth operator puttin rappers hold flowin stream rhyme scheme seems gleam flashlight beam dream real type thing happenin caused applause forced rappin rearrangin lines change times cockin rhymes nines blowin minds glow shine beacon speakin skin light white puertorican african descendant very independent own money§ worry spend rappers follow me need another shadow hollow mcs battle cause got mic aint rockin right ill grab drop rhyme bad habit hey wouldnt believe brother god made me funky
6334769,Too $hort,Everytime,1980s,from the day we met up until we met right now if i wanted that girl i always knew how to fight her get her and tear her apart getting everything i wanted all i want everytime i see her its time to toss i walking in the door taking everything off cause i know ill get it call her in a minute short oh boy and im a tone cold playa she was mine and more but more came more she was giving that funk to the homeboy short wanting money but maybe it was just the fact the life i live made me the man of the rap everytime i see her you know i take her straight to her house then i braker if i dont see break shell give me a call same ol freak show having a ball,from day met met right wanted girl always knew fight her her tear her apart getting everything wanted everytime her toss walking door taking everything off cause ill call her minute short boy tone cold playa she was mine more more came more she was giving funk homeboy short wanting money maybe was fact life live made me man rap everytime her her straight her house braker break shell me call same ol freak show having ball
92588899,Public Enemy,Black Steel In the Hour of Chaos (Instrumental),1980s,i got a letter from the government the other day i opened and read it it said they were suckers they wanted me for their army or whatever picture me given a damn i said never here is a land that never gave a damn about a brother like me and myself because they never did i wasnt wit it but just that very minute it occured to me the suckers had authority cold sweatin as i dwell in my cell how long has it been they got me sittin in the state pen i gotta get out but that thought was thought before i contemplated a plan on the cell floor im not a fugitive on the run but a brother like me begun to be another one public enemy servin time they drew the line yall to criticize me some crime never the less they could not understand that im a black man and i could never be a veteran on the strength the situations unreal i got a raw deal so im goin for the steel they got me rottin in the time that im servin tellin you what happened the same time theyre throwin 4 of us packed in a cell like slaves oh well the same motherfucker got us livin is his hell you have to realize what its a form of slavery organized under a swarm of devils straight up wordem up on the level the reasons are several most of them federal here is my plan anyway and i say i got gusto but only some i can trust yo,i got letter government day opened read it said were suckers wanted me army whatever picture me given damn said never land never gave damn brother me myself never did wasnt wit very minute occured me suckers had authority cold sweatin dwell cell long has been got me sittin state pen gotta thought was thought contemplated plan cell floor fugitive run brother me begun another public enemy servin drew line yall criticize me crime never less understand black man never veteran strength situations unreal got raw deal goin steel got me rottin servin tellin happened same throwin 4 packed cell slaves same motherfucker got livin his hell realize form slavery organized under swarm devils straight wordem level reasons are several federal plan anyway got gusto trust yo
92588967,Public Enemy,You're Gonna Get Yours - Reanimated TX Getaway Version,1980s,ooh chuck they outta get us man yo we gotta dust these boys off in this corner with the 98 subject of suckers object of hate whos the one some think is great im that one son of a gun drivin by wavin my fist makin em mad when im goin like this top gun never on the run they know not to come cause they all get some goin quicker in the speedin lane jealous cant do it and its causin them pain caught in my smoke all they did was choke look at my spokes you know im no joke out that window middle finger for all jealous at my ride stereo and black walls suckers they got the nerve and gall to talk bout the car when theyre walkin tall suckers to tha side i know you hate my 98 you gonna get yours suckers to tha side i know you hate my 98 you gonna get yours pullin away every day leavin you in the dust so you know i get paid on the mile ego trip and 5 o tailin on my tip watch me burn rubber fall in my flame this episode is always the same seein no comp comin like im blind all left back trailin my behind,ooh chuck outta man yo gotta dust boys off corner 98 subject suckers object hate whos great son gun drivin wavin fist makin em mad goin top gun never run cause goin quicker speedin lane jealous cant causin pain caught smoke did was choke spokes joke window middle finger jealous ride stereo black walls suckers got nerve gall talk bout car walkin tall suckers tha side hate 98 gonna yours suckers tha side hate 98 gonna yours pullin away every day leavin dust paid mile ego trip 5 o tailin tip watch me burn rubber fall flame episode always same seein comp comin blind left trailin behind
33161206,Boogie Down Productions,Bo! Bo! Bo!,1980s,bo bo bo clack clack clack clack clack get your street knowledge every posse know that come again bo bo bo clack clack clack clack clack the only way to deal with racism if youre black well seven in the morning i woke up to jog rushed out the door to inhale the smog as i ran i began to wonder should i produce or should i tour this summer well just that second i heard stay where you are before i could stop i was hit by a cop car i laid on the pavement like i was hurt then a redneck cop jumped out with a smirk he said ah boy you better watch where you run as he poked my side with the barrel of his shotgun i said officer man i aint do nothin he said whats that word you n s use ya frontin well ya frontin so why were you running down the street at this time i had stood to my feet and said wait a minute and thats when he did it he hit me in the face with his gun i wasnt with it so,bo bo bo clack clack clack clack clack street knowledge every posse again bo bo bo clack clack clack clack clack deal racism youre black seven morning woke jog rushed door inhale smog ran began wonder should produce should tour summer second heard stay where are stop was hit cop car laid pavement was hurt redneck cop jumped smirk he said ah boy better watch where run he poked side barrel his shotgun said officer man aint nothin he said whats word n s ya frontin ya frontin were running down street had stood feet said wait minute he did he hit me face his gun wasnt so
17542104,Boogie Down Productions,Remix For P Is Free,1980s,yes scott larock you know you rule hip hop yes mr lee you can rule hip hop and b 57 you can rule hip hop but krs one rule it non stop when im in brooklyn yes we rulin hip hop when im in manhattan we rulin hip hop when im in queens we rulin hip hop and when in staten island we rulin hip hop but in the bronx we rulin yall tonight but in the bronx we rulin yall tonight we come to rock you whether youre black or youre white cos krs one you know im never frank come catch a star the girlies are free cos the crack costs money oh yeah i say the girlies are free cos the crack costs money,yes scott larock rule hip hop yes mr lee rule hip hop 57 rule hip hop krs rule non stop brooklyn yes rulin hip hop manhattan rulin hip hop queens rulin hip hop staten island rulin hip hop bronx rulin yall tonight bronx rulin yall tonight rock whether youre black youre white cos krs never frank catch star girlies are free cos crack costs money girlies are free cos crack costs money
